property_id,property_name,property_type,city,state,listed_date,price,area_sqft,bedrooms,bathrooms,agent_id
P1159,Greenfield Plot,Plot,Perambalur,TN,1/26/2022,8777537,2506,2,2,A1059
P1160,Greenfield Plot,Plot,Bangalore,KA,1/27/2022,8104117,2707,2,2,A1060
P1161,Grand Villa Estate,Villa,Coimbatore,TN,1/28/2022,6526369,2418,4,2,A1061
P1162,Grand Villa Estate,Villa,Kochi,KL,1/29/2022,8222097,3042,3,2,A1062
P1163,Grand Villa Estate,Villa,Hosur,TN,1/30/2022,5904582,3470,4,2,A1063
P1164,Grand Villa Estate,Villa,Trichy,TN,1/31/2022,6620325,4810,3,2,A1064
P1165,Grand Villa Estate,Villa,Chennai,TN,2/1/2022,6188674,2657,3,2,A1065
P1166,Grand Villa Estate,Villa,Perambalur,TN,2/2/2022,5124715,4960,4,2,A1066
P1167,Grand Villa Estate,Villa,Bangalore,KA,2/3/2022,7288870,4412,4,2,A1067
P1168,Grand Villa Estate,Villa,Coimbatore,TN,2/4/2022,7072257,4380,4,2,A1068
P1169,Grand Villa Estate,Villa,Kochi,KL,2/5/2022,7746967,2179,3,2,A1069
P1170,Grand Villa Estate,Villa,Hosur,TN,2/6/2022,9378148,3556,3,2,A1070
P1171,Grand Villa Estate,Villa,Kochi,KL,2/7/2022,5303854,4714,3,2,A1071
P1172,Grand Villa Estate,Villa,Kochi,KL,2/8/2022,8638742,4142,3,2,A1072
P1173,Grand Villa Estate,Villa,Kochi,KL,2/9/2022,6597565,3175,4,2,A1073
P1174,Grand Villa Estate,Villa,Kochi,KL,2/10/2022,5285039,2763,4,2,A1074
P1175,Grand Villa Estate,Villa,Kochi,KL,2/11/2022,8417676,2264,3,2,A1075
P1176,Grand Villa Estate,Villa,Kochi,KL,2/12/2022,5801629,3192,3,2,A1076
P1177,Grand Villa Estate,Villa,Kochi,KL,2/13/2022,7485156,2673,3,2,A1077
P1178,Grand Villa Estate,Villa,Kochi,KL,2/14/2022,6338452,4949,3,2,A1078
P1179,Grand Villa Estate,Villa,Kochi,KL,2/15/2022,5493096,4881,3,2,A1079
P1180,Grand Villa Estate,Villa,Kochi,KL,2/16/2022,8977206,4453,4,2,A1080
P1181,Grand Villa Estate,Villa,Kochi,KL,2/17/2022,9303515,2078,4,2,A1081
P1182,Grand Villa Estate,Villa,Kochi,KL,2/18/2022,5506427,3213,4,2,A1082
P1183,Grand Villa Estate,Villa,Kochi,KL,2/19/2022,9424794,3499,3,2,A1083
P1184,Grand Villa Estate,Villa,Kochi,KL,2/20/2022,7524532,3428,4,2,A1084
P1185,Grand Villa Estate,Villa,Kochi,KL,2/21/2022,8794827,2162,3,2,A1085
P1186,Grand Villa Estate,Villa,Kochi,KL,2/22/2022,6113574,4782,3,2,A1086
P1187,Grand Villa Estate,Villa,Kochi,KL,2/23/2022,5877290,4515,4,2,A1087
P1188,Grand Villa Estate,Villa,Kochi,KL,2/24/2022,9222372,2229,4,2,A1088
P1189,Grand Villa Estate,Villa,Kochi,KL,2/25/2022,4920452,2013,4,2,A1089
P1190,Grand Villa Estate,Villa,Kochi,KL,2/26/2022,6189420,4157,4,2,A1090
P1191,Grand Villa Estate,Villa,Kochi,KL,2/27/2022,8075361,3724,4,2,A1091
P1192,Grand Villa Estate,Villa,Kochi,KL,2/28/2022,6921699,3514,3,2,A1092
P1193,Grand Villa Estate,Villa,Kochi,KL,3/1/2022,7486840,2529,3,2,A1093
P1194,Grand Villa Estate,Villa,Kochi,KL,3/2/2022,8494010,4454,3,2,A1094
P1195,Grand Villa Estate,Villa,Kochi,KL,3/3/2022,5809266,3748,3,2,A1095
P1196,Grand Villa Estate,Villa,Kochi,KL,3/4/2022,7215908,3450,3,2,A1096
P1197,Grand Villa Estate,Villa,Kochi,KL,3/5/2022,8107262,3570,3,2,A1097
P1198,Grand Villa Estate,Villa,Kochi,KL,3/6/2022,9118304,2131,4,2,A1098
P1199,Grand Villa Estate,Villa,Kochi,KL,3/7/2022,8663360,2859,3,2,A1099
P1200,Grand Villa Estate,Villa,Kochi,KL,3/8/2022,8817077,3055,4,2,A1100
P1201,Grand Villa Estate,Villa,Kochi,KL,3/9/2022,5201055,4993,3,2,A1101
P1202,Grand Villa Estate,Villa,Kochi,KL,3/10/2022,5962767,4429,3,2,A1102
P1203,Grand Villa Estate,Villa,Kochi,KL,3/11/2022,8342884,2015,3,2,A1103
P1204,Grand Villa Estate,Villa,Kochi,KL,3/12/2022,7517909,2902,4,2,A1104
P1205,Grand Villa Estate,Villa,Kochi,KL,3/13/2022,7640585,3147,4,2,A1105
P1206,Grand Villa Estate,Villa,Kochi,KL,3/14/2022,5168554,4341,3,2,A1106
P1207,Grand Villa Estate,Villa,Kochi,KL,3/15/2022,7750858,2261,3,2,A1107
P1208,Grand Villa Estate,Villa,Kochi,KL,3/16/2022,4819165,3846,4,2,A1108
P1209,Grand Villa Estate,Villa,Kochi,KL,3/17/2022,6937749,3366,3,2,A1109
P1210,Grand Villa Estate,Villa,Kochi,KL,3/18/2022,6121687,2565,4,2,A1110
P1211,Grand Villa Estate,Villa,Kochi,KL,3/19/2022,6005047,4697,3,2,A1111
P1212,Grand Villa Estate,Villa,Kochi,KL,3/20/2022,6952007,4816,4,2,A1112
P1213,Grand Villa Estate,Villa,Kochi,KL,3/21/2022,5430968,2748,3,2,A1113
P1214,Grand Villa Estate,Villa,Kochi,KL,3/22/2022,8446422,2262,4,2,A1114
P1215,Grand Villa Estate,Villa,Kochi,KL,3/23/2022,5093649,2361,3,2,A1115
P1216,Grand Villa Estate,Villa,Kochi,KL,3/24/2022,9419314,4981,4,2,A1116
P1217,Grand Villa Estate,Villa,Kochi,KL,3/25/2022,7392117,4786,4,2,A1117
P1218,Grand Villa Estate,Villa,Kochi,KL,3/26/2022,5189602,4694,3,2,A1118
P1219,Grand Villa Estate,Villa,Kochi,KL,3/27/2022,6176429,2453,3,2,A1119
P1220,Grand Villa Estate,Villa,Kochi,KL,3/28/2022,5383303,3196,4,2,A1120
P1221,Grand Villa Estate,Villa,Kochi,KL,3/29/2022,8657023,4382,4,2,A1121
P1222,Grand Villa Estate,Villa,Kochi,KL,3/30/2022,9054659,3628,4,2,A1122
P1223,Grand Villa Estate,Villa,Kochi,KL,3/31/2022,4886355,3897,4,2,A1123
P1224,Grand Villa Estate,Villa,Kochi,KL,4/1/2022,5316534,3007,4,2,A1124
P1225,Grand Villa Estate,Villa,Kochi,KL,4/2/2022,7690703,2376,4,2,A1125
P1226,Grand Villa Estate,Villa,Kochi,KL,4/3/2022,5274937,2195,3,2,A1126
P1227,Grand Villa Estate,Villa,Kochi,KL,4/4/2022,6030437,4508,3,2,A1127
P1228,Grand Villa Estate,Villa,Kochi,KL,4/5/2022,9137640,4565,3,2,A1128
P1229,Grand Villa Estate,Villa,Kochi,KL,4/6/2022,7115972,4220,3,2,A1129
P1230,Grand Villa Estate,Villa,Kochi,KL,4/7/2022,7546844,2062,4,2,A1130
P1231,Grand Villa Estate,Villa,Kochi,KL,4/8/2022,6742178,3048,3,2,A1131
P1232,Grand Villa Estate,Villa,Kochi,KL,4/9/2022,7845196,3148,4,2,A1132
P1233,Grand Villa Estate,Villa,Kochi,KL,4/10/2022,8814868,4256,3,2,A1133
P1234,Grand Villa Estate,Villa,Kochi,KL,4/11/2022,6807371,4260,4,2,A1134
P1235,Grand Villa Estate,Villa,Kochi,KL,4/12/2022,6844186,3632,4,2,A1135
P1236,Grand Villa Estate,Villa,Kochi,KL,4/13/2022,5114172,3454,3,2,A1136
P1237,Grand Villa Estate,Villa,Kochi,KL,4/14/2022,7425567,2878,4,2,A1137
P1238,Grand Villa Estate,Villa,Kochi,KL,4/15/2022,9475447,3347,3,2,A1138
P1239,Grand Villa Estate,Villa,Kochi,KL,4/16/2022,7049668,4624,4,2,A1139
P1240,Grand Villa Estate,Villa,Kochi,KL,4/17/2022,6808318,3207,4,2,A1140
P1241,Grand Villa Estate,Villa,Kochi,KL,4/18/2022,8146809,3986,3,2,A1141
P1242,Grand Villa Estate,Villa,Kochi,KL,4/19/2022,8888397,3716,4,2,A1142
P1243,Grand Villa Estate,Villa,Kochi,KL,4/20/2022,6213351,2124,4,2,A1143
P1244,Grand Villa Estate,Villa,Kochi,KL,4/21/2022,9356998,3906,3,2,A1144
P1245,Grand Villa Estate,Villa,Kochi,KL,4/22/2022,7322419,3509,3,2,A1145
P1246,Grand Villa Estate,Villa,Kochi,KL,4/23/2022,4928423,3230,4,2,A1146
P1247,Grand Villa Estate,Villa,Kochi,KL,4/24/2022,9444209,4255,3,2,A1147
P1248,Grand Villa Estate,Villa,Kochi,KL,4/25/2022,8934228,4066,4,2,A1148
P1249,Grand Villa Estate,Villa,Kochi,KL,4/26/2022,6475325,3919,4,2,A1149
P1250,Grand Villa Estate,Villa,Kochi,KL,4/27/2022,8910037,2336,4,2,A1150
P1251,Grand Villa Estate,Villa,Kochi,KL,4/28/2022,7988362,3737,3,2,A1151
P1252,Grand Villa Estate,Villa,Kochi,KL,4/29/2022,5800482,3756,4,2,A1152
P1253,Grand Villa Estate,Villa,Kochi,KL,4/30/2022,8474906,3194,4,2,A1153
P1254,Grand Villa Estate,Villa,Kochi,KL,5/1/2022,5055678,4889,4,2,A1154
P1255,Grand Villa Estate,Villa,Kochi,KL,5/2/2022,7466296,4986,3,2,A1155
P1256,Grand Villa Estate,Villa,Kochi,KL,5/3/2022,8204988,4192,4,2,A1156
P1257,Grand Villa Estate,Villa,Kochi,KL,5/4/2022,7002345,4824,3,2,A1157
P1258,Grand Villa Estate,Villa,Kochi,KL,5/5/2022,9359678,4717,3,2,A1158
P1259,Grand Villa Estate,Villa,Kochi,KL,5/6/2022,9180931,3600,4,2,A1159
P1260,Grand Villa Estate,Villa,Kochi,KL,5/7/2022,5990565,4688,3,2,A1160
P1261,Grand Villa Estate,Villa,Kochi,KL,5/8/2022,9208441,2546,4,2,A1161
P1262,Grand Villa Estate,Villa,Kochi,KL,5/9/2022,4978760,4272,4,2,A1162
P1263,Grand Villa Estate,Villa,Kochi,KL,5/10/2022,6103712,3532,4,2,A1163
P1264,Grand Villa Estate,Villa,Kochi,KL,5/11/2022,8530605,4983,4,2,A1164
P1265,Grand Villa Estate,Villa,Kochi,KL,5/12/2022,8281084,4173,4,2,A1165
P1266,Grand Villa Estate,Villa,Kochi,KL,5/13/2022,7921819,3164,4,2,A1166
P1267,Grand Villa Estate,Villa,Kochi,KL,5/14/2022,8863978,3585,3,2,A1167
P1268,Grand Villa Estate,Villa,Kochi,KL,5/15/2022,8883730,3788,3,2,A1168
P1269,Grand Villa Estate,Villa,Kochi,KL,5/16/2022,7277007,4203,3,2,A1169
P1270,Grand Villa Estate,Villa,Kochi,KL,5/17/2022,8298343,3502,4,2,A1170
P1271,Grand Villa Estate,Villa,Kochi,KL,5/18/2022,5356974,3372,4,2,A1171
P1272,Grand Villa Estate,Villa,Kochi,KL,5/19/2022,6828750,4077,4,2,A1172
P1273,Grand Villa Estate,Villa,Kochi,KL,5/20/2022,5960785,2585,3,2,A1173
P1274,Grand Villa Estate,Villa,Kochi,KL,5/21/2022,7634817,3344,4,2,A1174
P1275,Grand Villa Estate,Villa,Kochi,KL,5/22/2022,7599351,3166,4,2,A1175
P1276,Grand Villa Estate,Villa,Kochi,KL,5/23/2022,5087882,4437,4,2,A1176
P1277,Grand Villa Estate,Villa,Kochi,KL,5/24/2022,5923496,2706,4,2,A1177
P1278,Grand Villa Estate,Villa,Kochi,KL,5/25/2022,6442586,4593,3,2,A1178
P1279,Grand Villa Estate,Villa,Kochi,KL,5/26/2022,8545024,2413,3,2,A1179
P1280,Grand Villa Estate,Villa,Kochi,KL,5/27/2022,6664288,3827,4,2,A1180
P1281,Grand Villa Estate,Villa,Kochi,KL,5/28/2022,6035123,4009,3,2,A1181
P1282,Grand Villa Estate,Villa,Kochi,KL,5/29/2022,9044928,4315,4,2,A1182
P1283,Grand Villa Estate,Villa,Kochi,KL,5/30/2022,5388232,4813,3,2,A1183
P1284,Grand Villa Estate,Villa,Kochi,KL,5/31/2022,8574750,4873,3,2,A1184
P1285,Grand Villa Estate,Villa,Kochi,KL,6/1/2022,6570921,3571,3,2,A1185
P1286,Grand Villa Estate,Villa,Kochi,KL,6/2/2022,5702735,4648,4,2,A1186
P1287,Grand Villa Estate,Villa,Kochi,KL,6/3/2022,8265492,2717,3,2,A1187
P1288,Grand Villa Estate,Villa,Kochi,KL,6/4/2022,7538081,3652,4,2,A1188
P1289,Grand Villa Estate,Villa,Kochi,KL,6/5/2022,5405676,3293,3,2,A1189
P1290,Grand Villa Estate,Villa,Kochi,KL,6/6/2022,8963640,3459,4,2,A1190
P1291,Grand Villa Estate,Villa,Kochi,KL,6/7/2022,5848315,4747,3,2,A1191
P1292,Grand Villa Estate,Villa,Kochi,KL,6/8/2022,7641049,3283,3,2,A1192
P1293,Grand Villa Estate,Villa,Kochi,KL,6/9/2022,6922039,3430,3,2,A1193
P1294,Grand Villa Estate,Villa,Kochi,KL,6/10/2022,5215801,4635,3,2,A1194
P1295,Grand Villa Estate,Villa,Kochi,KL,6/11/2022,9464061,4325,3,2,A1195
P1296,Grand Villa Estate,Villa,Kochi,KL,6/12/2022,5631729,3889,4,2,A1196
P1297,Grand Villa Estate,Villa,Kochi,KL,6/13/2022,8099726,4686,4,2,A1197
P1298,Grand Villa Estate,Villa,Kochi,KL,6/14/2022,6662472,4633,3,2,A1198
P1299,Grand Villa Estate,Villa,Kochi,KL,6/15/2022,6811646,4924,4,2,A1199
P1300,Grand Villa Estate,Villa,Kochi,KL,6/16/2022,8717830,3614,3,2,A1200
P1301,Grand Villa Estate,Villa,Kochi,KL,6/17/2022,4528907,3669,4,2,A1201
P1302,Grand Villa Estate,Villa,Kochi,KL,6/18/2022,6592004,4284,4,2,A1202
P1303,Grand Villa Estate,Villa,Kochi,KL,6/19/2022,6123526,3386,3,2,A1203
P1304,Grand Villa Estate,Villa,Kochi,KL,6/20/2022,9144865,2439,4,2,A1204
P1305,Grand Villa Estate,Villa,Kochi,KL,6/21/2022,5776426,3702,3,2,A1205
P1306,Grand Villa Estate,Villa,Kochi,KL,6/22/2022,5466341,4230,4,2,A1206
P1307,Grand Villa Estate,Villa,Kochi,KL,6/23/2022,5519474,3356,4,2,A1207
P1308,Grand Villa Estate,Villa,Kochi,KL,6/24/2022,7257185,2361,3,2,A1208
P1309,Grand Villa Estate,Villa,Kochi,KL,6/25/2022,4994785,3874,4,2,A1209
P1310,Grand Villa Estate,Villa,Kochi,KL,6/26/2022,6429006,4174,4,2,A1210
P1311,Grand Villa Estate,Villa,Kochi,KL,6/27/2022,6326772,3250,3,2,A1211
P1312,Grand Villa Estate,Villa,Kochi,KL,6/28/2022,7651539,2709,3,2,A1212
P1313,Grand Villa Estate,Villa,Kochi,KL,6/29/2022,8195369,4631,3,2,A1213
P1314,Grand Villa Estate,Villa,Kochi,KL,6/30/2022,4692041,2781,3,2,A1214
P1315,Grand Villa Estate,Villa,Kochi,KL,7/1/2022,5003303,3402,4,2,A1215
P1316,Grand Villa Estate,Villa,Kochi,KL,7/2/2022,7801472,4225,3,2,A1216
P1317,Grand Villa Estate,Villa,Kochi,KL,7/3/2022,6122800,3327,3,2,A1217
P1318,Grand Villa Estate,Villa,Kochi,KL,7/4/2022,8634140,2697,3,2,A1218
P1319,Grand Villa Estate,Villa,Kochi,KL,7/5/2022,8364198,2806,4,2,A1219
P1320,Grand Villa Estate,Villa,Kochi,KL,7/6/2022,6091695,4477,4,2,A1220
P1321,Grand Villa Estate,Villa,Kochi,KL,7/7/2022,4873886,2874,4,2,A1221
P1322,Grand Villa Estate,Villa,Kochi,KL,7/8/2022,6185813,3013,3,2,A1222
P1323,Grand Villa Estate,Villa,Kochi,KL,7/9/2022,8762454,4998,3,2,A1223
P1324,Grand Villa Estate,Villa,Kochi,KL,7/10/2022,5490621,4518,3,2,A1224
P1325,Grand Villa Estate,Villa,Kochi,KL,7/11/2022,6850125,2763,3,2,A1225
P1326,Grand Villa Estate,Villa,Kochi,KL,7/12/2022,8078466,2040,4,2,A1226
P1327,Grand Villa Estate,Villa,Kochi,KL,7/13/2022,7885278,4589,3,2,A1227
P1328,Grand Villa Estate,Villa,Kochi,KL,7/14/2022,8395089,3656,4,2,A1228
P1329,Grand Villa Estate,Villa,Kochi,KL,7/15/2022,5378137,3610,3,2,A1229
P1330,Grand Villa Estate,Villa,Kochi,KL,7/16/2022,8848669,2561,4,2,A1230
P1331,Grand Villa Estate,Villa,Kochi,KL,7/17/2022,9090576,3306,4,2,A1231
P1332,Grand Villa Estate,Villa,Kochi,KL,7/18/2022,7855179,3574,4,2,A1232
P1333,Grand Villa Estate,Villa,Kochi,KL,7/19/2022,8262290,3610,3,2,A1233
P1334,Grand Villa Estate,Villa,Kochi,KL,7/20/2022,8293134,4423,4,2,A1234
P1335,Grand Villa Estate,Villa,Kochi,KL,7/21/2022,5963462,2285,3,2,A1235
P1336,Grand Villa Estate,Villa,Kochi,KL,7/22/2022,5119232,2237,4,2,A1236
P1337,Grand Villa Estate,Villa,Kochi,KL,7/23/2022,6346302,2394,4,2,A1237
P1338,Grand Villa Estate,Villa,Kochi,KL,7/24/2022,8641437,3002,4,2,A1238
P1339,Grand Villa Estate,Villa,Kochi,KL,7/25/2022,5346955,2520,4,2,A1239
P1340,Grand Villa Estate,Villa,Kochi,KL,7/26/2022,7613172,3626,4,2,A1240
P1341,Grand Villa Estate,Villa,Kochi,KL,7/27/2022,8166866,3087,4,2,A1241
P1342,Grand Villa Estate,Villa,Kochi,KL,7/28/2022,7063037,3134,3,2,A1242
P1343,Grand Villa Estate,Villa,Kochi,KL,7/29/2022,6729184,4750,3,2,A1243
P1344,Grand Villa Estate,Villa,Kochi,KL,7/30/2022,6684843,3296,4,2,A1244
P1345,Grand Villa Estate,Villa,Kochi,KL,7/31/2022,4865706,3325,3,2,A1245
P1346,Grand Villa Estate,Villa,Kochi,KL,8/1/2022,8006130,2966,4,2,A1246
P1347,Grand Villa Estate,Villa,Kochi,KL,8/2/2022,4550555,3302,4,2,A1247
P1348,Grand Villa Estate,Villa,Kochi,KL,8/3/2022,8791917,3432,4,2,A1248
P1349,Grand Villa Estate,Villa,Kochi,KL,8/4/2022,6950779,4893,3,2,A1249
P1350,Grand Villa Estate,Villa,Kochi,KL,8/5/2022,6569232,2845,4,2,A1250
P1351,Grand Villa Estate,Villa,Kochi,KL,8/6/2022,5139775,4141,4,2,A1251
P1352,Grand Villa Estate,Villa,Kochi,KL,8/7/2022,4784805,4545,4,2,A1252
P1353,Grand Villa Estate,Villa,Kochi,KL,8/8/2022,8275607,2980,4,2,A1253
P1354,Grand Villa Estate,Villa,Kochi,KL,8/9/2022,5027585,2121,4,2,A1254
P1355,Grand Villa Estate,Villa,Kochi,KL,8/10/2022,6918638,2749,3,2,A1255
P1356,Grand Villa Estate,Villa,Kochi,KL,8/11/2022,8675406,4727,3,2,A1256
P1357,Grand Villa Estate,Villa,Kochi,KL,8/12/2022,5236314,4410,3,2,A1257
P1358,Grand Villa Estate,Villa,Kochi,KL,8/13/2022,6249739,3091,4,2,A1258
P1359,Grand Villa Estate,Villa,Kochi,KL,8/14/2022,5899780,2952,4,2,A1259
P1360,Grand Villa Estate,Villa,Kochi,KL,8/15/2022,5378411,3505,3,2,A1260
P1361,Grand Villa Estate,Villa,Kochi,KL,8/16/2022,8460044,3283,3,2,A1261
P1362,Grand Villa Estate,Villa,Kochi,KL,8/17/2022,8447935,2462,4,2,A1262
P1363,Grand Villa Estate,Villa,Kochi,KL,8/18/2022,7044264,2207,3,2,A1263
P1364,Grand Villa Estate,Villa,Kochi,KL,8/19/2022,8752097,2054,4,2,A1264
P1365,Grand Villa Estate,Villa,Kochi,KL,8/20/2022,4819652,4614,3,2,A1265
P1366,Grand Villa Estate,Villa,Kochi,KL,8/21/2022,4835734,3285,3,2,A1266
P1367,Grand Villa Estate,Villa,Kochi,KL,8/22/2022,5517786,4891,4,2,A1267
P1368,Grand Villa Estate,Villa,Kochi,KL,8/23/2022,6490325,3326,4,2,A1268
P1369,Grand Villa Estate,Villa,Kochi,KL,8/24/2022,6347558,4119,4,2,A1269
P1370,Grand Villa Estate,Villa,Kochi,KL,8/25/2022,6461726,2339,3,2,A1270
P1371,Grand Villa Estate,Villa,Kochi,KL,8/26/2022,5845294,3162,4,2,A1271
P1372,Grand Villa Estate,Villa,Kochi,KL,8/27/2022,9063021,4846,3,2,A1272
P1373,Grand Villa Estate,Villa,Kochi,KL,8/28/2022,6151795,3554,4,2,A1273
P1374,Grand Villa Estate,Villa,Kochi,KL,8/29/2022,6595156,2230,3,2,A1274
P1375,Grand Villa Estate,Villa,Kochi,KL,8/30/2022,6805679,2551,4,2,A1275
P1376,Grand Villa Estate,Villa,Kochi,KL,8/31/2022,6088117,4042,4,2,A1276
P1377,Grand Villa Estate,Villa,Kochi,KL,9/1/2022,8270821,4358,4,2,A1277
P1378,Grand Villa Estate,Villa,Kochi,KL,9/2/2022,5049060,4823,4,2,A1278
P1379,Grand Villa Estate,Villa,Kochi,KL,9/3/2022,4693317,4368,3,2,A1279
P1380,Grand Villa Estate,Villa,Kochi,KL,9/4/2022,5352765,3857,4,2,A1280
P1381,Grand Villa Estate,Villa,Kochi,KL,9/5/2022,8223015,4741,3,2,A1281
P1382,Grand Villa Estate,Villa,Kochi,KL,9/6/2022,8043336,4079,4,2,A1282
P1383,Grand Villa Estate,Villa,Kochi,KL,9/7/2022,9284277,2773,4,2,A1283
P1384,Grand Villa Estate,Villa,Kochi,KL,9/8/2022,5506668,4686,4,2,A1284
P1385,Grand Villa Estate,Villa,Kochi,KL,9/9/2022,7329699,2152,3,2,A1285
P1386,Grand Villa Estate,Villa,Kochi,KL,9/10/2022,9434158,2126,4,2,A1286
P1387,Grand Villa Estate,Villa,Kochi,KL,9/11/2022,7960635,3488,4,2,A1287
P1388,Grand Villa Estate,Villa,Kochi,KL,9/12/2022,9126968,4945,4,2,A1288
P1389,Grand Villa Estate,Villa,Kochi,KL,9/13/2022,8844711,3632,3,2,A1289
P1390,Grand Villa Estate,Villa,Kochi,KL,9/14/2022,7755946,4137,3,2,A1290
P1391,Grand Villa Estate,Villa,Kochi,KL,9/15/2022,7859635,4588,3,2,A1291
P1392,Grand Villa Estate,Villa,Kochi,KL,9/16/2022,8632783,4408,4,2,A1292
P1393,Grand Villa Estate,Villa,Kochi,KL,9/17/2022,9466913,2215,3,2,A1293
P1394,Grand Villa Estate,Villa,Kochi,KL,9/18/2022,5107694,3439,3,2,A1294
P1395,Grand Villa Estate,Villa,Kochi,KL,9/19/2022,8166712,3109,3,2,A1295
P1396,Grand Villa Estate,Villa,Kochi,KL,9/20/2022,6581292,3254,3,2,A1296
P1397,Grand Villa Estate,Villa,Kochi,KL,9/21/2022,7130152,2247,4,2,A1297
P1398,Grand Villa Estate,Villa,Kochi,KL,9/22/2022,6270083,2093,4,2,A1298
P1399,Grand Villa Estate,Villa,Kochi,KL,9/23/2022,7523168,2890,4,2,A1299
P1400,Grand Villa Estate,Villa,Kochi,KL,9/24/2022,4560008,2605,4,2,A1300
P1401,Grand Villa Estate,Villa,Kochi,KL,9/25/2022,6878728,2222,3,2,A1301
P1402,Grand Villa Estate,Villa,Kochi,KL,9/26/2022,7345363,4369,4,2,A1302
P1403,Grand Villa Estate,Villa,Kochi,KL,9/27/2022,5446817,2062,3,2,A1303
P1404,Grand Villa Estate,Villa,Kochi,KL,9/28/2022,5601302,3577,3,2,A1304
P1405,Grand Villa Estate,Villa,Kochi,KL,9/29/2022,8485004,4819,3,2,A1305
P1406,Grand Villa Estate,Villa,Kochi,KL,9/30/2022,8788312,3083,3,2,A1306
P1407,Grand Villa Estate,Villa,Kochi,KL,10/1/2022,5297659,3996,3,2,A1307
P1408,Grand Villa Estate,Villa,Kochi,KL,10/2/2022,9204077,3775,4,2,A1308
P1409,Grand Villa Estate,Villa,Kochi,KL,10/3/2022,6135140,3971,4,2,A1309
P1410,Grand Villa Estate,Villa,Kochi,KL,10/4/2022,6664698,4714,3,2,A1310
P1411,Grand Villa Estate,Villa,Kochi,KL,10/5/2022,4812166,2462,3,2,A1311
P1412,Grand Villa Estate,Villa,Kochi,KL,10/6/2022,8749645,4055,4,2,A1312
P1413,Grand Villa Estate,Villa,Kochi,KL,10/7/2022,7572531,2498,3,2,A1313
P1414,Grand Villa Estate,Villa,Kochi,KL,10/8/2022,8309774,2489,3,2,A1314
P1415,Grand Villa Estate,Villa,Kochi,KL,10/9/2022,6376597,4866,4,2,A1315
P1416,Grand Villa Estate,Villa,Kochi,KL,10/10/2022,8844913,3338,3,2,A1316
P1417,Grand Villa Estate,Villa,Kochi,KL,10/11/2022,5614691,3228,4,2,A1317
P1418,Grand Villa Estate,Villa,Kochi,KL,10/12/2022,6168911,4913,3,2,A1318
P1419,Grand Villa Estate,Villa,Kochi,KL,10/13/2022,9217150,3695,4,2,A1319
P1420,Grand Villa Estate,Villa,Kochi,KL,10/14/2022,4590431,3804,4,2,A1320
P1421,Grand Villa Estate,Villa,Kochi,KL,10/15/2022,5137544,3293,4,2,A1321
P1422,Grand Villa Estate,Villa,Kochi,KL,10/16/2022,9190477,2273,4,2,A1322
P1423,Grand Villa Estate,Villa,Kochi,KL,10/17/2022,8294343,2216,4,2,A1323
P1424,Grand Villa Estate,Villa,Kochi,KL,10/18/2022,5423208,3694,4,2,A1324
P1425,Grand Villa Estate,Villa,Kochi,KL,10/19/2022,6771879,3165,3,2,A1325
P1426,Grand Villa Estate,Villa,Kochi,KL,10/20/2022,4710077,3988,4,2,A1326
P1427,Grand Villa Estate,Villa,Kochi,KL,10/21/2022,8706477,4711,4,2,A1327
P1428,Grand Villa Estate,Villa,Kochi,KL,10/22/2022,4918227,3041,3,2,A1328
P1429,Grand Villa Estate,Villa,Kochi,KL,10/23/2022,7434934,2715,4,2,A1329
P1430,Grand Villa Estate,Villa,Kochi,KL,10/24/2022,9225856,3071,3,2,A1330
P1431,Grand Villa Estate,Villa,Kochi,KL,10/25/2022,9291670,3481,3,2,A1331
P1432,Grand Villa Estate,Villa,Kochi,KL,10/26/2022,6135153,4433,3,2,A1332
P1433,Grand Villa Estate,Villa,Kochi,KL,10/27/2022,8846172,4073,4,2,A1333
P1434,Grand Villa Estate,Villa,Kochi,KL,10/28/2022,6610771,2395,4,2,A1334
P1435,Grand Villa Estate,Villa,Kochi,KL,10/29/2022,6747285,4612,3,2,A1335
P1436,Grand Villa Estate,Villa,Kochi,KL,10/30/2022,6609055,3020,3,2,A1336
P1437,Grand Villa Estate,Villa,Kochi,KL,10/31/2022,4672463,2637,4,2,A1337
P1438,Grand Villa Estate,Villa,Kochi,KL,11/1/2022,4503838,4213,3,2,A1338
P1439,Grand Villa Estate,Villa,Kochi,KL,11/2/2022,6955754,4428,4,2,A1339
P1440,Grand Villa Estate,Villa,Kochi,KL,11/3/2022,6613799,2827,3,2,A1340
P1441,Grand Villa Estate,Villa,Kochi,KL,11/4/2022,5409286,4990,4,2,A1341
P1442,Grand Villa Estate,Villa,Kochi,KL,11/5/2022,5529967,2016,4,2,A1342
P1443,Grand Villa Estate,Villa,Kochi,KL,11/6/2022,5454785,2304,4,2,A1343
P1444,Grand Villa Estate,Villa,Kochi,KL,11/7/2022,5683457,2125,4,2,A1344
P1445,Grand Villa Estate,Villa,Kochi,KL,11/8/2022,7265428,2563,4,2,A1345
P1446,Grand Villa Estate,Villa,Kochi,KL,11/9/2022,4514963,4004,3,2,A1346
P1447,Grand Villa Estate,Villa,Kochi,KL,11/10/2022,6791978,4658,4,2,A1347
P1448,Grand Villa Estate,Villa,Kochi,KL,11/11/2022,6236515,3934,4,2,A1348
