customer_id,booking_id,booking_type,property_type,property_img,agent_id,sale_id
C814,B814,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A814,S814
C815,B815,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A815,S815
C816,B816,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A816,S816
C817,B817,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A817,S817
C818,B818,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A818,S818
C819,B819,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A819,S819
C820,B820,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A820,S820
C821,B821,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A821,S821
C822,B822,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A822,S822
C823,B823,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A823,S823
C824,B824,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A824,S824
C825,B825,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A825,S825
C826,B826,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A826,S826
C827,B827,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A827,S827
C828,B828,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A828,S828
C829,B829,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A829,S829
C830,B830,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A830,S830
C831,B831,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A831,S831
C832,B832,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A832,S832
C833,B833,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A833,S833
C834,B834,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A834,S834
C835,B835,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A835,S835
C836,B836,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A836,S836
C837,B837,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A837,S837
C838,B838,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A838,S838
C839,B839,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A839,S839
C840,B840,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A840,S840
C841,B841,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A841,S841
C842,B842,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A842,S842
C843,B843,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A843,S843
C844,B844,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A844,S844
C845,B845,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A845,S845
C846,B846,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A846,S846
C847,B847,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A847,S847
C848,B848,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A848,S848
C849,B849,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A849,S849
C850,B850,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A850,S850
C851,B851,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A851,S851
C852,B852,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A852,S852
C853,B853,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A853,S853
C854,B854,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A854,S854
C855,B855,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A855,S855
C856,B856,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A856,S856
C857,B857,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A857,S857
C858,B858,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A858,S858
C859,B859,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A859,S859
C860,B860,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A860,S860
C861,B861,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A861,S861
C862,B862,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A862,S862
C863,B863,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A863,S863
C864,B864,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A864,S864
C865,B865,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A865,S865
C866,B866,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A866,S866
C867,B867,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A867,S867
C868,B868,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A868,S868
C869,B869,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A869,S869
C870,B870,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A870,S870
C871,B871,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A871,S871
C872,B872,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A872,S872
C873,B873,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A873,S873
C874,B874,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A874,S874
C875,B875,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A875,S875
C876,B876,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A876,S876
C877,B877,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A877,S877
C878,B878,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A878,S878
C879,B879,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A879,S879
C880,B880,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A880,S880
C881,B881,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A881,S881
C882,B882,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A882,S882
C883,B883,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A883,S883
C884,B884,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A884,S884
C885,B885,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A885,S885
C886,B886,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A886,S886
C887,B887,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A887,S887
C888,B888,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A888,S888
C889,B889,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A889,S889
C890,B890,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A890,S890
C891,B891,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A891,S891
C892,B892,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A892,S892
C893,B893,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A893,S893
C894,B894,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A894,S894
C895,B895,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A895,S895
C896,B896,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A896,S896
C897,B897,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A897,S897
C898,B898,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A898,S898
C899,B899,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A899,S899
C900,B900,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A900,S900
C901,B901,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A901,S901
C902,B902,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A902,S902
C903,B903,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A903,S903
C904,B904,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A904,S904
C905,B905,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A905,S905
C906,B906,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A906,S906
C907,B907,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A907,S907
C908,B908,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A908,S908
C909,B909,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A909,S909
C910,B910,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A910,S910
C911,B911,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A911,S911
C912,B912,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A912,S912
C913,B913,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A913,S913
C914,B914,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A914,S914
C915,B915,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A915,S915
C916,B916,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A916,S916
C917,B917,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A917,S917
C918,B918,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A918,S918
C919,B919,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A919,S919
C920,B920,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A920,S920
C921,B921,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A921,S921
C922,B922,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A922,S922
C923,B923,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A923,S923
C924,B924,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A924,S924
C925,B925,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A925,S925
C926,B926,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A926,S926
C927,B927,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A927,S927
C928,B928,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A928,S928
C929,B929,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A929,S929
C930,B930,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A930,S930
C931,B931,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A931,S931
C932,B932,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A932,S932
C933,B933,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A933,S933
C934,B934,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A934,S934
C935,B935,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A935,S935
C936,B936,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A936,S936
C937,B937,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A937,S937
C938,B938,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A938,S938
C939,B939,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A939,S939
C940,B940,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A940,S940
C941,B941,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A941,S941
C942,B942,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A942,S942
C943,B943,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A943,S943
C944,B944,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A944,S944
C945,B945,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A945,S945
C946,B946,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A946,S946
C947,B947,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A947,S947
C948,B948,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A948,S948
C949,B949,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A949,S949
C950,B950,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A950,S950
C951,B951,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A951,S951
C952,B952,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A952,S952
C953,B953,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A953,S953
C954,B954,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A954,S954
C955,B955,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A955,S955
C956,B956,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A956,S956
C957,B957,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A957,S957
C958,B958,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A958,S958
C959,B959,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A959,S959
C960,B960,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A960,S960
C961,B961,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A961,S961
C962,B962,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A962,S962
C963,B963,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A963,S963
C964,B964,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A964,S964
C965,B965,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A965,S965
C966,B966,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A966,S966
C967,B967,Loan Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A967,S967
C968,B968,Resale,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A968,S968
C969,B969,Direct Purchase,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A969,S969
C970,B970,Pre-Booking,Plot,https://image2url.com/r2/default/images/1775366615084-bb21eb70-7bec-497f-9c8c-86ffed7e411e.png,A970,S970
